"No.","Time","Source","Destination","Protocol","Length","Info"
"770","12.177359","2606:4700:8d92:7cbc:c2d9:479:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  58058 [ACK] Seq=463 Ack=2222 Win=16 Len=0 TSval=3972655074 TSecr=2410403248"
"771","12.413416","64:ff9b::8c52:7115","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  50445 [ACK] Seq=6384 Ack=8457 Win=87040 Len=0 TSval=3271665611 TSecr=4066314131"
"772","12.413418","64:ff9b::8c52:7115","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","165","Application Data"
"773","12.413420","64:ff9b::8c52:7115","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","165","Application Data"
"774","12.413421","2606:4700:8d92:7cbc:c2d9:479:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.2","539","Application Data"
"775","12.413543","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::8c52:7115","TCP","86","50446  >  443 [ACK] Seq=1874 Ack=5794 Win=130880 Len=0 TSval=581006899 TSecr=4265374564"
"776","12.413709","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:479:5ff2:75c4","TCP","86","58058  >  443 [ACK] Seq=2222 Ack=916 Win=2040 Len=0 TSval=2410403524 TSecr=3972655220"
"777","12.784049","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","94","Standard query 0x523d HTTPS ab.chatgpt.com"
"778","12.784124","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","94","Standard query 0x5a4d AAAA ab.chatgpt.com"
"779","12.784200","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","94","Standard query 0xa4e7 A ab.chatgpt.com"
"780","12.816272","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","155","Standard query response 0x523d HTTPS ab.chatgpt.com SOA hassan.ns.cloudflare.com"
"781","12.831460","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","122","Standard query response 0x5a4d AAAA ab.chatgpt.com AAAA 2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4"
"782","12.831463","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","126","Standard query response 0xa4e7 A ab.chatgpt.com A 104.18.32.47 A 172.64.155.209"
"783","12.834745","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","TCP","98","58265  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1350 WS=64 TSval=4078270916 TSecr=0 SACK_PERM"
"784","12.883538","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","94","443  >  58265 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM TSval=4202358888 TSecr=4078270916 WS=8192"
"785","12.884166","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","TCP","86","58265  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=4078270965 TSecr=4202358888"
"786","12.884170","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","TLSv1.3","603","Client Hello (SNI=ab.chatgpt.com)"
"787","12.960863","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  58265 [ACK] Seq=1 Ack=518 Win=131072 Len=0 TSval=4202358963 TSecr=4078270965"
"788","12.962512","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::14cf:4955","TLSv1.3","169","Application Data"
"789","12.962552","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::14cf:4955","TLSv1.3","384","Application Data"
"790","12.963028","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::8c52:7115","TLSv1.3","164","Application Data"
"791","12.963085","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::8c52:7115","TCP","1374","50445  >  443 [ACK] Seq=8535 Ack=6384 Win=131072 Len=1288 TSval=4066315028 TSecr=3271665611 [TCP PDU reassembled in 795]"
"792","12.963085","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::8c52:7115","TCP","1374","50445  >  443 [ACK] Seq=9823 Ack=6384 Win=131072 Len=1288 TSval=4066315028 TSecr=3271665611 [TCP PDU reassembled in 795]"
"793","12.963086","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::8c52:7115","TCP","1374","50445  >  443 [ACK] Seq=11111 Ack=6384 Win=131072 Len=1288 TSval=4066315028 TSecr=3271665611 [TCP PDU reassembled in 795]"
"794","12.963087","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::8c52:7115","TCP","1374","50445  >  443 [ACK] Seq=12399 Ack=6384 Win=131072 Len=1288 TSval=4066315028 TSecr=3271665611 [TCP PDU reassembled in 795]"
"795","12.963091","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::8c52:7115","TLSv1.3","553","Application Data"
"796","12.984311","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1374","Server Hello, Change Cipher Spec"
"797","12.984313","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","1374","443  >  58265 [ACK] Seq=1289 Ack=518 Win=131072 Len=1288 TSval=4202358964 TSecr=4078270965 [TCP PDU reassembled in 798]"
"798","12.984315","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","614","Application Data"
"799","12.985412","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","TCP","86","58265  >  443 [ACK] Seq=518 Ack=3105 Win=131072 Len=0 TSval=4078271065 TSecr=4202358964"
"800","12.999401","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","TLSv1.3","150","Change Cipher Spec, Application Data"
"801","13.000769","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","TLSv1.3","769","Application Data"
"802","13.005006","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","TCP","1374","58265  >  443 [ACK] Seq=1265 Ack=3105 Win=131072 Len=1288 TSval=4078271086 TSecr=4202358964 [TCP PDU reassembled in 803]"
"803","13.005053","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","TLSv1.3","192","Application Data"
"804","13.017952","64:ff9b::14cf:4955","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  50444 [ACK] Seq=4704 Ack=3004 Win=76800 Len=0 TSval=676395271 TSecr=620712498"
"805","13.017954","64:ff9b::14cf:4955","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  50444 [ACK] Seq=4704 Ack=3302 Win=78848 Len=0 TSval=676395271 TSecr=620712498"
"806","13.017955","64:ff9b::14cf:4955","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","134","Application Data"
"807","13.018091","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::14cf:4955","TCP","86","50444  >  443 [ACK] Seq=3302 Ack=4752 Win=131008 Len=0 TSval=620712554 TSecr=676395271"
"808","13.071678","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","614","Application Data, Application Data"
"809","13.071680","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  58265 [ACK] Seq=3633 Ack=2659 Win=131072 Len=0 TSval=4202359070 TSecr=4078271082"
"810","13.071682","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","117","Application Data"
"811","13.072163","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","TCP","86","58265  >  443 [ACK] Seq=2659 Ack=3664 Win=130496 Len=0 TSval=4078271153 TSecr=4202359070"
"812","13.072358","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","TLSv1.3","117","Application Data"
"813","13.164187","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  58265 [ACK] Seq=3664 Ack=2690 Win=131072 Len=0 TSval=4202359169 TSecr=4078271153"
"814","13.174231","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","768","Application Data"
"815","13.174515","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2606:4700:8d92:7cbc:c2d9:47a:5ff2:75c4","TCP","86","58265  >  443 [ACK] Seq=2690 Ack=4346 Win=130368 Len=0 TSval=4078271255 TSecr=4202359170"
"816","13.211243","64:ff9b::8c52:7115","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  50445 [ACK] Seq=6384 Ack=8535 Win=87040 Len=0 TSval=3271666454 TSecr=4066315028"
"817","13.211246","64:ff9b::8c52:7115","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  50445 [ACK] Seq=6384 Ack=9823 Win=90112 Len=0 TSval=3271666454 TSecr=4066315028"
"818","13.214801","64:ff9b::8c52:7115","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  50445 [ACK] Seq=6384 Ack=12399 Win=95232 Len=0 TSval=3271666460 TSecr=4066315028"
"819","13.217043","64:ff9b::8c52:7115","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  50445 [ACK] Seq=6384 Ack=13687 Win=98304 Len=0 TSval=3271666461 TSecr=4066315028"
"820","13.217045","64:ff9b::8c52:7115","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TCP","86","443  >  50445 [ACK] Seq=6384 Ack=14154 Win=101376 Len=0 TSval=3271666461 TSecr=4066315028"
"821","13.217046","64:ff9b::8c52:7115","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","134","Application Data"
"822","13.217174","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::8c52:7115","TCP","86","50445  >  443 [ACK] Seq=14154 Ack=6432 Win=131008 Len=0 TSval=4066315283 TSecr=3271666461"
"823","13.226907","64:ff9b::8c52:7115","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","563","Application Data"
"824","13.227087","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::8c52:7115","TCP","86","50445  >  443 [ACK] Seq=14154 Ack=6909 Win=130560 Len=0 TSval=4066315293 TSecr=3271666471"
"825","13.232984","64:ff9b::14cf:4955","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","TLSv1.3","1052","Application Data"
"826","13.233127","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","64:ff9b::14cf:4955","TCP","86","50444  >  443 [ACK] Seq=3302 Ack=5718 Win=130048 Len=0 TSval=620712769 TSecr=676395486"
"827","14.494479","fe80::4e4:fad4:597a:3748","fe80::48c4:56ff:fe13:68fc","ICMPv6","86","Neighbor Solicitation for fe80::48c4:56ff:fe13:68fc from f2:91:b2:d7:39:d2"
"828","14.513957","fe80::48c4:56ff:fe13:68fc","fe80::4e4:fad4:597a:3748","ICMPv6","78","Neighbor Advertisement fe80::48c4:56ff:fe13:68fc (rtr, sol)"
"829","16.622522","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:802::200e","UDP","1288","61772  >  443 Len=1226"
"830","16.622543","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:802::200e","UDP","264","61772  >  443 Len=202"
"831","16.717039","2404:6800:4009:802::200e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","89","443  >  61772 Len=27"
"832","16.743383","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:802::200e","UDP","94","61772  >  443 Len=32"
"833","16.780208","2404:6800:4009:802::200e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","130","443  >  61772 Len=68"
"834","16.783102","2404:6800:4009:802::200e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","83","443  >  61772 Len=21"
"835","16.783222","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:802::200e","UDP","97","61772  >  443 Len=35"
"836","16.865246","2404:6800:4009:802::200e","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","86","443  >  61772 Len=24"
"837","17.128819","fe80::48c4:56ff:fe13:68fc","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","ICMPv6","86","Neighbor Solicitation for 2409:40e0:1a:1598:80c3:6e0e:14a2:22e8 from 4a:c4:56:13:68:fc"
"838","17.128898","fe80::4e4:fad4:597a:3748","fe80::48c4:56ff:fe13:68fc","ICMPv6","78","Neighbor Advertisement 2409:40e0:1a:1598:80c3:6e0e:14a2:22e8 (sol)"
"839","17.731451","2404:6800:4002:829::200a","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","UDP","142","443  >  63070 Len=80"
"840","17.731708","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4002:829::200a","UDP","100","63070  >  443 Len=38"
"841","17.813220","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","91","Standard query 0xda37 A i.ytimg.com"
"842","17.844970","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","347","Standard query response 0xda37 A i.ytimg.com A 172.217.174.86 A 142.250.77.54 A 142.250.77.86 A 172.217.174.246 A 216.58.203.22 A 142.250.70.54 A 142.250.70.86 A 142.250.67.182 A 142.250.71.118 A 142.250.76.182 A 142.251.42.246 A 142.250.183.54 A 142.250.195.22 A 142.250.195.54 A 142.250.195.86 A 142.250.67.246"
"843","17.847627","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","91","Standard query 0x5a1a HTTPS i.ytimg.com"
"844","17.847691","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","91","Standard query 0xd0ec AAAA i.ytimg.com"
"845","17.847724","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2409:40e0:1a:1598::73","DNS","91","Standard query 0xcb09 A i.ytimg.com"
"846","17.854410","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","347","Standard query response 0xcb09 A i.ytimg.com A 142.250.67.246 A 142.250.195.86 A 142.250.195.54 A 142.250.195.22 A 142.250.183.54 A 142.251.42.246 A 142.250.76.182 A 142.250.71.118 A 142.250.67.182 A 142.250.70.86 A 142.250.70.54 A 216.58.203.22 A 172.217.174.246 A 142.250.77.86 A 142.250.77.54 A 172.217.174.86"
"847","17.859062","4a:c4:56:13:68:fc","f2:91:b2:d7:39:d2","ARP","42","Who has 10.228.87.23? Tell 10.228.87.201"
"848","17.859099","f2:91:b2:d7:39:d2","4a:c4:56:13:68:fc","ARP","42","10.228.87.23 is at f2:91:b2:d7:39:d2"
"849","17.872069","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","148","Standard query response 0x5a1a HTTPS i.ytimg.com SOA ns1.google.com"
"850","17.878930","2409:40e0:1a:1598::73","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","DNS","203","Standard query response 0xd0ec AAAA i.ytimg.com AAAA 2404:6800:4009:823::2016 AAAA 2404:6800:4009:827::2016 AAAA 2404:6800:4009:80f::2016 AAAA 2404:6800:4009:80c::2016"
"851","17.880147","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","1292","Initial, DCID=19db26a494e266dd, PKN: 1, PING, PING, CRYPTO, PING, CRYPTO, PING, PING, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING"
"852","17.880166","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","1292","Initial, DCID=19db26a494e266dd, PKN: 2, CRYPTO"
"853","17.880167","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","1292","Initial, DCID=19db26a494e266dd, PKN: 3, CRYPTO, PADDING, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING"
"854","17.880254","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","137","0-RTT, DCID=19db26a494e266dd"
"855","17.880446","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","804","0-RTT, DCID=19db26a494e266dd"
"856","17.939012","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","102","Initial, SCID=f9db26a494e266dd, PKN: 1, ACK"
"857","17.944835","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","102","Initial, SCID=f9db26a494e266dd, PKN: 2, ACK"
"858","17.954307","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Initial, SCID=f9db26a494e266dd, PKN: 3, ACK, PADDING"
"859","17.954309","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Initial, SCID=f9db26a494e266dd, PKN: 4, ACK, PADDING"
"860","17.959930","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Initial, SCID=f9db26a494e266dd, PKN: 5, CRYPTO, PADDING"
"861","17.959932","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","368","Protected Payload (KP0)"
"862","17.959934","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","986","Protected Payload (KP0)"
"863","17.959935","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","97","Protected Payload (KP0)"
"864","17.959937","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","86","Protected Payload (KP0)"
"865","17.959938","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1288","Protected Payload (KP0)"
"866","17.959939","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"867","17.959941","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"868","17.959942","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"869","17.959944","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"870","17.959945","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"871","17.959946","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"872","17.959948","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"873","17.959949","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"874","17.960350","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","140","Handshake, DCID=f9db26a494e266dd"
"875","17.960371","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"876","17.960451","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","97","Protected Payload (KP0), DCID=f9db26a494e266dd"
"877","17.960458","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"878","17.960480","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"879","17.960485","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"880","17.960505","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"881","17.961453","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"882","17.961454","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"883","17.961455","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"884","17.961456","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"885","17.961457","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"886","17.961458","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"887","17.961562","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"888","17.961581","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"889","17.961600","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"890","17.966918","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"891","17.966920","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"892","17.966921","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"893","17.966922","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"894","17.966923","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"895","17.966924","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"896","17.966926","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"897","17.966927","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"898","17.966928","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"899","17.967082","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"900","17.967096","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"901","17.967104","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"902","17.967118","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"903","17.968515","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"904","17.968516","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"905","17.968517","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"906","17.968600","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"907","17.968620","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"908","17.969208","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"909","17.970331","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"910","17.970332","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"911","17.970418","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"912","17.973382","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"913","17.973384","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"914","17.973563","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","2404:6800:4009:823::2016","QUIC","93","Protected Payload (KP0), DCID=f9db26a494e266dd"
"915","17.975830","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
"916","17.975831","2404:6800:4009:823::2016","2409:40e0:1a:1598:80c3:6e0e:14a2:22e8","QUIC","1292","Protected Payload (KP0)"
